"congress","icpsr","st_code","cd","st_name","party_code","mc_name","dim_1","dim_2","dim_1_se","dim_2_se","dim_1_2_corr,","log_lik","num_votes","num_class_err","geo_mean_prob","year1"
107,14664,49,17,"TEXAS",100,"STENHOLM",-0.154,1.071,0.038,0.1688,-0.3561,-282.36768,674,127,0.658,2001
107,29573,49,18,"TEXAS",100,"JACKSON-LEE",-0.422,0.048,0.0538,0.0404,-0.2097,-153.14511,656,58,0.792,2001
107,15093,49,19,"TEXAS",200,"COMBEST",0.464,0.737,0.035,0.2086,0.1521,-74.30026,611,26,0.885,2001
107,29943,49,20,"TEXAS",100,"GONZALEZ",-0.3,0.098,0.0634,0.0661,-0.1357,-140.94528,661,58,0.808,2001
107,15445,49,21,"TEXAS",200,"SMITH  LAMA",0.527,0.328,0.063,0.1024,-0.0393,-53.24594,644,10,0.921,2001
107,15094,49,22,"TEXAS",200,"DELAY",0.639,0.26,0.1003,0.0877,-0.1253,-71.53819,653,29,0.896,2001
107,39302,49,23,"TEXAS",200,"BONILLA",0.509,0.325,0.0612,0.1107,-0.0808,-81.59654,669,29,0.885,2001
107,14626,49,24,"TEXAS",100,"FROST",-0.283,0.222,0.0546,0.0449,-0.3352,-153.35284,660,55,0.793,2001
107,29574,49,25,"TEXAS",100,"BENTSEN",-0.268,0.129,0.0425,0.0457,-0.3287,-165.44623,656,66,0.777,2001
107,15125,49,26,"TEXAS",200,"ARMEY",0.664,0.101,0.1343,0.044,-0.3208,-66.46146,664,22,0.905,2001
107,15049,49,27,"TEXAS",100,"ORTIZ",-0.233,0.635,0.0475,0.1178,-0.57,-171.20346,653,59,0.769,2001
107,29771,49,28,"TEXAS",100,"RODRIGUEZ",-0.323,0.208,0.0581,0.0697,-0.3121,-145.00458,666,54,0.804,2001
107,39304,49,29,"TEXAS",100,"GREEN  GENE",-0.304,0.551,0.0477,0.0612,-0.4711,-219.73695,673,99,0.721,2001
107,39305,49,30,"TEXAS",100,"JOHNSON  ED",-0.459,0.206,0.0536,0.0633,-0.19,-174.94052,655,72,0.766,2001
107,14829,67,1,"UTAH",200,"HANSEN",0.506,0.382,0.0755,0.1308,-0.0869,-68.72662,647,25,0.899,2001
107,20140,67,2,"UTAH",100,"MATHESON",-0.132,0.646,0.0363,0.1645,-0.3902,-247.32864,679,110,0.695,2001
107,29766,67,3,"UTAH",200,"CANNON",0.756,0.204,0.098,0.0754,-0.0943,-99.90509,634,35,0.854,2001
107,20141,40,1,"VIRGINI",200,"DAVIS",0.562,0.452,0.0822,0.133,-0.2185,-124.15422,676,54,0.832,2001
107,20142,40,2,"VIRGINI",200,"SCHROCK",0.605,0.176,0.1141,0.1499,-0.5764,-59.27299,667,21,0.915,2001
107,39307,40,3,"VIRGINI",100,"SCOTT",-0.438,0.047,0.0526,0.054,-0.1151,-165.49326,673,71,0.782,2001
107,20143,40,4,"VIRGINI",200,"FORBES",0.567,0.344,0.0963,0.1188,-0.2767,-64.69466,563,23,0.891,2001
107,89767,40,5,"VIRGINI",200,"GOODE",0.519,0.761,0.0329,0.1532,0.0784,-6.27446,70,4,0.914,2001
107,39308,40,6,"VIRGINI",200,"GOODLATTE",0.623,0.285,0.0755,0.0806,0.0407,-101.866,677,42,0.86,2001
107,20144,40,7,"VIRGINI",200,"CANTOR",0.7,0.212,0.1019,0.1139,-0.3762,-75.92175,675,28,0.894,2001
107,29149,40,8,"VIRGINI",100,"MORAN",-0.269,-0.182,0.0553,0.0245,-0.0349,-200.45294,655,92,0.736,2001
107,15010,40,9,"VIRGINI",100,"BOUCHER",-0.218,0.256,0.0424,0.0678,-0.3577,-188.54715,644,71,0.746,2001
107,14869,40,10,"VIRGINI",200,"WOLF",0.394,0.095,0.051,0.087,-0.2278,-94.09593,673,44,0.87,2001
107,29576,40,11,"VIRGINI",200,"DAVIS",0.525,-0.38,0.1217,0.044,-0.5486,-101.88235,659,36,0.857,2001
107,29937,73,1,"WASHING",100,"INSLEE  JAY",-0.285,-0.14,0.0667,0.0279,0.0369,-152.55255,673,63,0.797,2001
107,20145,73,2,"WASHING",100,"LARSEN",-0.362,0.487,0.0701,0.1161,-0.3703,-240.15173,672,129,0.7,2001
107,29938,73,3,"WASHING",100,"BAIRD  BRIA",-0.416,0.466,0.0436,0.0615,-0.3613,-223.25795,673,110,0.718,2001
107,29580,73,4,"WASHING",200,"HASTINGS",0.555,0.416,0.068,0.1079,0.0405,-58.61626,663,22,0.915,2001
107,29581,73,5,"WASHING",200,"NETHERCUTT",0.463,0.197,0.0674,0.1094,-0.2494,-69.66375,650,28,0.898,2001
107,14413,73,6,"WASHING",100,"DICKS",-0.283,0.071,0.0525,0.0376,-0.4433,-182.05914,663,74,0.76,2001
107,15613,73,7,"WASHING",100,"MCDERMOTT",-0.638,-0.145,0.0349,0.1223,0.0303,-156.38896,644,74,0.784,2001
107,39312,73,8,"WASHING",200,"DUNN",0.535,-0.131,0.094,0.0631,-0.4394,-79.37836,652,33,0.885,2001
107,29768,73,9,"WASHING",100,"SMITH  ADAM",-0.223,-0.073,0.0555,0.0299,-0.084,-212.69731,649,94,0.721,2001
107,15083,56,1,"WEST VI",100,"MOLLOHAN",-0.281,0.692,0.0514,0.0933,-0.5699,-264.15762,657,111,0.669,2001
107,20146,56,2,"WEST VI",200,"CAPITO",0.386,-0.01,0.0712,0.1302,-0.3656,-98.30339,680,41,0.865,2001
107,14448,56,3,"WEST VI",100,"RAHALL",-0.27,0.646,0.0467,0.0678,-0.5513,-235.63919,670,96,0.703,2001
107,29939,25,1,"WISCONS",200,"RYAN  PAUL",0.787,-0.137,0.114,0.0731,-0.1982,-128.80533,661,57,0.823,2001
107,29940,25,2,"WISCONS",100,"BALDWIN  TA",-0.528,-0.162,0.052,0.064,-0.0548,-149.04826,664,67,0.799,2001
107,29769,25,3,"WISCONS",100,"KIND",-0.253,-0.01,0.053,0.0342,-0.2057,-193.63927,672,83,0.75,2001
107,15082,25,4,"WISCONS",100,"KLECZKA",-0.318,-0.012,0.0652,0.0458,-0.1577,-163.87134,667,62,0.782,2001
107,39315,25,5,"WISCONS",100,"BARRETT  TH",-0.437,-0.458,0.0884,0.0845,0.0595,-135.89699,647,54,0.811,2001
107,14675,25,6,"WISCONS",200,"PETRI",0.561,0.21,0.0697,0.0625,-0.0063,-278.66745,677,102,0.663,2001
107,12036,25,7,"WISCONS",100,"OBEY",-0.434,0.084,0.0514,0.0553,-0.269,-182.32104,655,84,0.757,2001
107,29941,25,8,"WISCONS",200,"GREEN  MARK",0.719,-0.191,0.142,0.0863,-0.3517,-124.63815,679,56,0.832,2001
107,14657,25,9,"WISCONS",200,"SENSENBRENN",0.976,-0.2,0.2144,0.0318,-0.1304,-145.04742,672,56,0.806,2001
107,29584,68,1,"WYOMING",200,"CUBIN",0.613,0.485,0.0665,0.1087,0.1123,-68.16436,504,23,0.874,2001
106,15090,41,1,"ALABAMA",200,"CALLAHAN",0.402,0.415,0.0194,0.1437,-0.1637,-146.91792,842,56,0.84,1999
106,29300,41,2,"ALABAMA",200,"EVERETT",0.483,0.696,0.0482,0.1469,0.3133,-114.72133,834,41,0.871,1999
106,29700,41,3,"ALABAMA",200,"RILEY",0.499,0.698,0.0495,0.1829,-0.0711,-174.55327,848,71,0.814,1999
106,29701,41,4,"ALABAMA",200,"ADERHOLT",0.479,0.659,0.0417,0.1824,-0.0221,-260.06067,867,106,0.741,1999
106,29100,41,5,"ALABAMA",100,"CRAMER",-0.111,0.633,0.0318,0.0809,-0.458,-244.98662,861,96,0.752,1999
106,29301,41,6,"ALABAMA",200,"BACHUS",0.517,0.318,0.0609,0.0915,0.0595,-199.2059,863,88,0.794,1999
106,29302,41,7,"ALABAMA",100,"HILLIARD",-0.509,0.603,0.0219,0.056,-0.344,-224.7637,845,92,0.766,1999
106,14066,81,1,"ALASKA",200,"YOUNG  DON",0.373,0.32,0.0454,0.0995,-0.019,-165.58173,752,72,0.802,1999
106,29500,61,1,"ARIZONA",200,"SALMON",0.854,-0.033,0.1192,0.0819,-0.221,-199.90021,806,71,0.78,1999
106,29101,61,2,"ARIZONA",100,"PASTOR",-0.386,0.11,0.0447,0.0474,-0.2736,-244.11263,868,95,0.755,1999
106,14454,61,3,"ARIZONA",200,"STUMP",0.727,0.419,0.0948,0.0927,-0.0143,-152.58179,872,55,0.839,1999
106,29501,61,4,"ARIZONA",200,"SHADEGG",0.855,0.247,0.0957,0.0744,0.0648,-180.32632,852,61,0.809,1999
106,15105,61,5,"ARIZONA",200,"KOLBE",0.45,-0.327,0.0881,0.0462,-0.5031,-247.11551,849,126,0.747,1999
106,29502,61,6,"ARIZONA",200,"HAYWORTH",0.694,0.181,0.0929,0.0892,-0.0893,-145.86284,864,58,0.845,1999
106,29702,42,1,"ARKANSA",100,"BERRY",-0.256,0.892,0.0515,0.108,-0.4845,-319.4621,859,140,0.689,1999
106,29703,42,2,"ARKANSA",100,"SNYDER",-0.237,0.096,0.049,0.0548,-0.1959,-206.50719,856,84,0.786,1999
106,29704,42,3,"ARKANSA",200,"HUTCHINSON",0.494,0.178,0.0706,0.0884,-0.2807,-199.22586,841,87,0.789,1999
106,29307,42,4,"ARKANSA",200,"DICKEY",0.451,0.375,0.0379,0.1162,-0.1354,-229.50177,822,89,0.756,1999
106,29901,71,1,"CALIFOR",100,"THOMPSON  M",-0.387,0.488,0.0411,0.0487,-0.3017,-303.51187,871,148,0.706,1999
106,15420,71,2,"CALIFOR",200,"HERGER",0.647,0.421,0.0448,0.111,0.2891,-156.14104,851,71,0.832,1999
106,29902,71,3,"CALIFOR",200,"OSE  DOUG",0.471,-0.257,0.1015,0.072,-0.3941,-219.76321,862,110,0.775,1999
106,29104,71,4,"CALIFOR",200,"DOOLITTLE",0.622,0.35,0.0515,0.1295,0.0489,-194.51192,859,79,0.797,1999
106,14649,71,5,"CALIFOR",100,"MATSUI",-0.358,-0.058,0.0557,0.0465,-0.2038,-136.57297,855,44,0.852,1999
106,29309,71,6,"CALIFOR",100,"WOOLSEY",-0.506,-0.583,0.0613,0.0789,0.1234,-136.33481,858,55,0.853,1999
106,14256,71,7,"CALIFOR",100,"MILLER  GEO",-0.558,-0.322,0.0475,0.0656,0.1935,-254.0132,838,112,0.739,1999
106,15448,71,8,"CALIFOR",100,"PELOSI",-0.473,-0.347,0.057,0.0301,0.0728,-146.9975,835,64,0.839,1999
106,29778,71,9,"CALIFOR",100,"LEE",-0.676,-0.754,0.1011,0.1346,0.4039,-156.43518,861,54,0.834,1999
106,29705,71,10,"CALIFOR",100,"TAUSCHER",-0.245,-0.148,0.0584,0.025,-0.0976,-222.04269,868,100,0.774,1999
106,29311,71,11,"CALIFOR",200,"POMBO",0.517,0.685,0.0616,0.1575,0.1685,-207.38916,861,100,0.786,1999
106,14837,71,12,"CALIFOR",100,"LANTOS",-0.358,-0.078,0.0519,0.0277,-0.1437,-114.91367,789,40,0.864,1999
106,14053,71,13,"CALIFOR",100,"STARK",-0.651,-0.593,0.0647,0.0377,0.1393,-207.81888,779,88,0.766,1999
106,29312,71,14,"CALIFOR",100,"ESHOO",-0.366,-0.502,0.0724,0.1114,0.095,-189.28432,840,83,0.798,1999
106,15600,71,15,"CALIFOR",200,"CAMPBELL",0.379,-0.723,0.072,0.0634,-0.4595,-378.20941,631,147,0.549,1999
106,29504,71,16,"CALIFOR",100,"LOFGREN",-0.385,-0.551,0.0684,0.1282,0.1511,-231.15018,795,99,0.748,1999
106,29313,71,17,"CALIFOR",100,"FARR",-0.421,-0.261,0.0567,0.0289,0.0624,-149.69551,850,57,0.839,1999
106,15635,71,18,"CALIFOR",100,"CONDIT",-0.153,0.525,0.0402,0.0588,-0.2907,-425.01648,873,212,0.615,1999
106,29505,71,19,"CALIFOR",200,"RADANOVICH",0.619,0.307,0.069,0.0937,-0.0093,-144.55116,835,62,0.841,1999
106,29105,71,20,"CALIFOR",100,"DOOLEY",-0.159,0.135,0.0347,0.0477,-0.1095,-291.94421,840,133,0.706,1999
106,14669,71,21,"CALIFOR",200,"THOMAS  WIL",0.437,-0.085,0.047,0.0672,-0.2372,-192.01939,826,79,0.793,1999
106,29774,71,22,"CALIFOR",100,"CAPPS  LOIS",-0.323,-0.275,0.0663,0.0496,-0.1819,-171.10078,830,73,0.814,1999
106,15413,71,23,"CALIFOR",200,"GALLEGLY",0.513,0.184,0.054,0.1008,-0.0854,-199.38539,857,87,0.792,1999
106,29707,71,24,"CALIFOR",100,"SHERMAN",-0.286,-0.189,0.0645,0.0333,-0.1101,-193.00452,868,86,0.801,1999
106,29315,71,25,"CALIFOR",200,"MCKEON",0.527,0.294,0.0641,0.0915,0.0829,-134.98621,861,52,0.855,1999
106,15005,71,26,"CALIFOR",100,"BERMAN",-0.369,-0.36,0.0507,0.0623,0.014,-136.40077,798,52,0.843,1999
106,29708,71,27,"CALIFOR",200,"ROGAN",0.632,-0.061,0.091,0.0596,-0.3319,-256.66333,832,110,0.735,1999
106,14813,71,28,"CALIFOR",200,"DREIER  DAV",0.575,0.184,0.0542,0.0953,0.0315,-180.66237,871,81,0.813,1999
106,14280,71,29,"CALIFOR",100,"WAXMAN",-0.453,-0.376,0.0602,0.0302,0.1906,-129.56905,796,55,0.85,1999
106,29316,71,30,"CALIFOR",100,"BECERRA",-0.502,-0.304,0.0524,0.0355,-0.0294,-148.20174,789,66,0.829,1999
106,14879,71,31,"CALIFOR",100,"MARTINEZ",-0.243,0.246,0.0605,0.0563,-0.3913,-478.42322,654,178,0.481,1999
106,94879,71,31,"CALIFOR",200,"MARTINEZ",0.492,0.043,0.0803,0.2373,-0.2289,-6.14778,73,1,0.919,1999
106,14620,71,32,"CALIFOR",100,"DIXON  JULI",-0.364,-0.092,0.0547,0.0381,-0.1731,-140.80869,823,50,0.843,1999
106,29317,71,33,"CALIFOR",100,"ROYBAL-ALLA",-0.455,-0.347,0.0593,0.0369,0.1436,-141.46814,842,53,0.845,1999
106,29903,71,34,"CALIFOR",100,"NAPOLITANO",-0.341,-0.227,0.0686,0.051,-0.1102,-160.53015,851,59,0.828,1999
106,29106,71,35,"CALIFOR",100,"WATERS",-0.652,-0.074,0.0367,0.1184,0.0497,-177.41118,824,77,0.806,1999
106,29904,71,36,"CALIFOR",200,"KUYKENDALL",0.364,-0.416,0.1061,0.1095,0.172,-171.82184,842,67,0.815,1999
106,29586,71,37,"CALIFOR",100,"MILLENDER-M",-0.423,-0.196,0.0591,0.0305,-0.0059,-113.59476,833,32,0.873,1999
106,29320,71,38,"CALIFOR",200,"HORN",0.268,-0.577,0.031,0.0331,-0.4645,-219.02924,864,100,0.776,1999
106,29321,71,39,"CALIFOR",200,"ROYCE",0.894,-0.076,0.0881,0.0659,-0.0018,-215.06561,842,90,0.775,1999
106,14644,71,40,"CALIFOR",200,"LEWIS  JERR",0.454,0.221,0.0546,0.0806,0.0668,-220.70543,837,87,0.768,1999
106,29905,71,41,"CALIFOR",200,"MILLER  GAR",0.669,0.213,0.0757,0.0804,-0.2365,-151.49237,856,50,0.838,1999
106,10573,71,42,"CALIFOR",100,"BROWN  GEOR",-0.449,0.111,0.0234,0.0446,-0.2848,-10.50403,51,6,0.814,1999
106,29942,71,42,"CALIFOR",100,"BACA  JOE",-0.281,0.293,0.0669,0.0803,-0.356,-102.75091,397,40,0.772,1999
106,29323,71,43,"CALIFOR",200,"CALVERT",0.448,0.305,0.0354,0.1132,0.1067,-138.22377,861,50,0.852,1999
106,29775,71,44,"CALIFOR",200,"BONO  MARY",0.532,-0.175,0.0817,0.0632,-0.4767,-199.82323,840,96,0.788,1999
106,15621,71,45,"CALIFOR",200,"ROHRABACHER",0.805,0.06,0.0699,0.1275,-0.1676,-215.06438,869,87,0.781,1999
106,29709,71,46,"CALIFOR",100,"SANCHEZ",-0.346,0.071,0.0562,0.053,-0.2471,-200.49861,843,82,0.788,1999
106,15601,71,47,"CALIFOR",200,"COX  CHRIST",0.652,0.112,0.0824,0.0744,-0.1658,-186.96371,803,92,0.792,1999
106,15051,71,48,"CALIFOR",200,"PACKARD",0.47,0.366,0.063,0.1028,-0.0539,-149.55286,856,66,0.84,1999
106,29508,71,49,"CALIFOR",200,"BILBRAY",0.728,-0.55,0.1506,0.0539,-0.5824,-426.07773,805,199,0.589,1999
106,29325,71,50,"CALIFOR",100,"FILNER",-0.613,0.105,0.0202,0.1189,-0.0693,-158.98126,827,55,0.825,1999
106,29107,71,51,"CALIFOR",200,"CUNNINGHAM",0.476,0.241,0.0461,0.1102,-0.1166,-147.59515,860,60,0.842,1999
106,14835,71,52,"CALIFOR",200,"HUNTER",0.556,0.376,0.0439,0.1264,0.0025,-193.87067,844,85,0.795,1999
106,29710,62,1,"COLORAD",100,"DEGETTE",-0.426,-0.391,0.0671,0.0617,0.0417,-163.55228,842,70,0.823,1999
106,29906,62,2,"COLORAD",100,"UDALL  MARK",-0.473,0.088,0.0502,0.0665,-0.0696,-235.67592,861,97,0.761,1999
106,29326,62,3,"COLORAD",200,"MCINNIS",0.482,0.222,0.061,0.0929,-0.1429,-220.28825,830,93,0.767,1999
106,29711,62,4,"COLORAD",200,"SCHAFFER  B",0.932,0.362,0.2553,0.1073,-0.2432,-311.31024,851,157,0.694,1999
106,15419,62,5,"COLORAD",200,"HEFLEY",0.744,0.515,0.0697,0.0687,0.1812,-329.72556,840,157,0.675,1999
106,29907,62,6,"COLORAD",200,"TANCREDO  T",0.872,0.13,0.1318,0.0993,-0.052,-236.66003,834,111,0.753,1999
106,29908,1,1,"CONNECT",100,"LARSON  JOH",-0.364,-0.092,0.0643,0.0464,-0.2389,-161.25131,853,55,0.828,1999
106,14825,1,2,"CONNECT",100,"GEJDENSON",-0.424,-0.122,0.0552,0.0469,-0.0779,-173.21625,854,74,0.816,1999
106,29109,1,3,"CONNECT",100,"DELAURO",-0.382,-0.11,0.0518,0.0227,0.0015,-132.20941,871,41,0.859,1999
106,15449,1,4,"CONNECT",200,"SHAYS",0.317,-0.961,0.0933,0.179,-0.5574,-277.39148,835,124,0.717,1999
106,29712,1,5,"CONNECT",100,"MALONEY  JA",-0.205,-0.005,0.05,0.0526,-0.2486,-308.95282,856,133,0.697,1999
106,15028,1,6,"CONNECT",200,"JOHNSON  NA",0.219,-0.367,0.0173,0.0908,-0.5018,-218.57269,849,93,0.773,1999
106,29327,11,1,"DELAWAR",200,"CASTLE",0.437,-0.71,0.1139,0.0568,-0.6277,-211.81262,869,99,0.784,1999
106,39508,43,1,"FLORIDA",200,"SCARBOROUGH",0.857,-0.261,0.1147,0.0854,-0.2652,-244.37447,699,110,0.705,1999
106,29713,43,2,"FLORIDA",100,"BOYD",-0.148,0.465,0.0389,0.0708,-0.3469,-288.59579,854,139,0.713,1999
106,29328,43,3,"FLORIDA",100,"BROWN  CORR",-0.402,0.123,0.0456,0.0523,-0.1346,-164.93008,822,56,0.818,1999
106,29329,43,4,"FLORIDA",200,"FOWLER",0.396,-0.064,0.0251,0.1029,-0.472,-160.09784,817,70,0.822,1999
106,29330,43,5,"FLORIDA",100,"THURMAN",-0.306,0.306,0.0507,0.0634,-0.3139,-208.38197,839,89,0.78,1999
106,15627,43,6,"FLORIDA",200,"STEARNS",0.673,0.333,0.0578,0.0892,0.1964,-200.89224,857,88,0.791,1999
106,29331,43,7,"FLORIDA",200,"MICA",0.571,0.277,0.0554,0.1017,0.0398,-174.43669,851,75,0.815,1999
106,14842,43,8,"FLORIDA",200,"MCCOLLUM",0.436,0.185,0.0552,0.122,-0.224,-125.45224,654,49,0.825,1999
106,15006,43,9,"FLORIDA",200,"BILIRAKIS",0.46,0.145,0.0595,0.0864,-0.0984,-153.36337,864,66,0.837,1999
106,13047,43,10,"FLORIDA",200,"YOUNG  BILL",0.411,0.128,0.0476,0.0778,-0.0391,-143.54179,818,54,0.839,1999
106,29714,43,11,"FLORIDA",100,"DAVIS  JIM",-0.253,0.13,0.0495,0.0567,-0.3832,-215.81596,856,96,0.777,1999
106,29332,43,12,"FLORIDA",200,"CANADY",0.434,0.216,0.0241,0.1076,-0.1783,-143.6384,857,53,0.846,1999
106,29333,43,13,"FLORIDA",200,"MILLER",0.624,-0.37,0.1221,0.0475,-0.4614,-198.03163,851,92,0.792,1999
106,15605,43,14,"FLORIDA",200,"GOSS",0.529,-0.12,0.0912,0.0557,-0.3662,-168.09042,864,73,0.823,1999
106,29509,43,15,"FLORIDA",200,"WELDON",0.618,0.292,0.0816,0.0981,-0.0735,-161.08249,852,53,0.828,1999
106,29510,43,16,"FLORIDA",200,"FOLEY",0.469,-0.31,0.0845,0.0541,-0.4385,-211.95186,863,93,0.782,1999
106,29334,43,17,"FLORIDA",100,"MEEK",-0.423,-0.007,0.05,0.0427,-0.1439,-184.63618,809,72,0.796,1999
106,15634,43,18,"FLORIDA",200,"ROS-LEHTINE",0.363,-0.07,0.0492,0.074,-0.2606,-179.3064,816,77,0.803,1999
106,29715,43,19,"FLORIDA",100,"WEXLER",-0.339,-0.209,0.0595,0.0327,-0.0292,-165.07899,831,67,0.82,1999
106,29335,43,20,"FLORIDA",100,"DEUTSCH",-0.296,-0.09,0.0545,0.027,-0.1684,-224.4523,860,105,0.77,1999
106,29336,43,21,"FLORIDA",200,"DIAZ-BALART",0.341,0.061,0.0338,0.083,-0.1863,-207.50937,846,90,0.782,1999
106,14860,43,22,"FLORIDA",200,"SHAW",0.346,0.043,0.024,0.0812,-0.1707,-160.78232,831,66,0.824,1999
106,29337,43,23,"FLORIDA",100,"HASTINGS",-0.554,0.206,0.021,0.088,-0.272,-175.7355,792,71,0.801,1999
106,29338,44,1,"GEORGIA",200,"KINGSTON",0.578,0.609,0.0515,0.1309,0.2625,-190.51581,842,90,0.798,1999
106,29339,44,2,"GEORGIA",100,"BISHOP",-0.244,0.492,0.0365,0.051,-0.5209,-273.65817,837,116,0.721,1999
106,29340,44,3,"GEORGIA",200,"COLLINS",0.608,0.576,0.056,0.1144,0.0846,-166.97316,846,73,0.821,1999
106,29344,44,4,"GEORGIA",100,"MCKINNEY",-0.519,-0.648,0.0765,0.1046,0.1846,-259.81378,844,117,0.735,1999
106,15431,44,5,"GEORGIA",100,"LEWIS  JOHN",-0.564,-0.239,0.0443,0.0603,0.15,-161.99217,834,74,0.823,1999
106,29909,44,6,"GEORGIA",200,"ISAKSON  JO",0.548,-0.036,0.1005,0.0738,-0.4465,-169.49687,845,71,0.818,1999
106,29511,44,7,"GEORGIA",200,"BARR",0.716,0.443,0.0844,0.0886,-0.0829,-208.29605,843,89,0.781,1999
106,29512,44,8,"GEORGIA",200,"CHAMBLISS",0.441,0.468,0.0338,0.1385,-0.1419,-131.87161,859,57,0.858,1999
106,99342,44,9,"GEORGIA",200,"DEAL",0.669,0.336,0.0695,0.0754,-0.024,-202.12474,857,89,0.79,1999
106,29513,44,10,"GEORGIA",200,"NORWOOD",0.601,0.599,0.0621,0.1284,0.0539,-160.14523,838,66,0.826,1999
106,29341,44,11,"GEORGIA",200,"LINDER",0.667,0.292,0.072,0.1033,0.1028,-166.37434,846,70,0.821,1999
106,15245,82,1,"HAWAII",100,"ABERCROMBIE",-0.419,-0.004,0.0473,0.0421,-0.1276,-267.87738,845,96,0.728,1999
106,10757,82,2,"HAWAII",100,"MINK",-0.469,-0.072,0.0464,0.0503,-0.0622,-242.91737,864,93,0.755,1999
106,29514,63,1,"IDAHO",200,"CHENOWETH",0.826,0.564,0.1309,0.167,0.1095,-241.78017,746,111,0.723,1999
106,29910,63,2,"IDAHO",200,"SIMPSON  MI",0.511,0.139,0.092,0.0535,-0.1695,-163.16061,859,63,0.827,1999
106,29346,21,1,"ILLINOI",100,"RUSH",-0.476,-0.309,0.0533,0.0283,0.129,-126.92007,775,49,0.849,1999
106,29585,21,2,"ILLINOI",100,"JACKSON",-0.526,-0.649,0.0728,0.1117,0.024,-173.68262,873,79,0.82,1999
106,15036,21,3,"ILLINOI",100,"LIPINSKI",-0.175,0.516,0.0456,0.0794,-0.422,-347.01035,801,154,0.648,1999
106,29348,21,4,"ILLINOI",100,"GUTIERREZ",-0.457,-0.238,0.0551,0.0314,0.0014,-233.00446,803,98,0.748,1999
106,29716,21,5,"ILLINOI",100,"BLAGOJEVICH",-0.28,-0.201,0.0591,0.036,-0.1442,-202.84601,835,91,0.784,1999
106,14239,21,6,"ILLINOI",200,"HYDE",0.397,0.136,0.0456,0.0802,-0.0661,-185.39648,845,78,0.803,1999
106,29717,21,7,"ILLINOI",100,"DAVIS  DANN",-0.482,-0.469,0.0702,0.0565,0.0034,-129.69638,837,54,0.856,1999
106,12041,21,8,"ILLINOI",200,"CRANE",0.844,0.049,0.0658,0.1749,-0.1847,-233.27177,795,104,0.746,1999
106,29911,21,9,"ILLINOI",100,"SCHAKOWSKY",-0.558,-0.295,0.05,0.0596,0.0533,-167.86653,844,57,0.82,1999
106,14677,21,10,"ILLINOI",200,"PORTER",0.271,-0.508,0.0208,0.0793,-0.4539,-235.31525,828,104,0.753,1999
106,29516,21,11,"ILLINOI",200,"WELLER",0.552,-0.048,0.0851,0.0576,-0.3654,-352.35867,850,146,0.661,1999
106,15453,21,12,"ILLINOI",100,"COSTELLO",-0.319,0.828,0.0419,0.0659,-0.6236,-311.40308,855,158,0.695,1999
106,29912,21,13,"ILLINOI",200,"BIGGERT  JU",0.605,-0.6,0.1174,0.0521,-0.5207,-211.16351,870,98,0.784,1999
106,15417,21,14,"ILLINOI",200,"HASTERT",0.528,0.263,0.0382,0.0934,-0.1063,-23.76094,217,8,0.896,1999
106,29115,21,15,"ILLINOI",200,"EWING",0.44,0.041,0.0646,0.0846,-0.4167,-168.35353,824,77,0.815,1999
106,29349,21,16,"ILLINOI",200,"MANZULLO",0.675,0.2,0.0821,0.0918,-0.0724,-235.57896,858,105,0.76,1999
106,15023,21,17,"ILLINOI",100,"EVANS  LANE",-0.421,-0.128,0.0586,0.0283,-0.135,-207.70396,864,89,0.786,1999
106,29517,21,18,"ILLINOI",200,"LAHOOD",0.388,0.017,0.0413,0.0867,-0.2502,-240.23732,857,109,0.756,1999
106,29913,21,19,"ILLINOI",100,"PHELPS  DAV",-0.201,0.754,0.0529,0.1289,-0.4711,-303.17932,870,132,0.706,1999
106,29718,21,20,"ILLINOI",200,"SHIMKUS",0.542,0.23,0.0753,0.088,-0.1659,-178.93672,871,72,0.814,1999
106,15124,22,1,"INDIANA",100,"VISCLOSKY",-0.389,0.408,0.0338,0.0542,-0.432,-315.69672,853,160,0.691,1999
106,29518,22,2,"INDIANA",200,"MCINTOSH",0.691,0.175,0.088,0.0807,-0.1606,-166.7802,617,61,0.763,1999
106,29117,22,3,"INDIANA",100,"ROEMER",-0.155,0.361,0.0366,0.0823,-0.1788,-318.05048,858,146,0.69,1999
106,29519,22,4,"INDIANA",200,"SOUDER",0.66,0.008,0.0897,0.0843,-0.263,-214.35078,857,103,0.779,1999
106,29350,22,5,"INDIANA",200,"BUYER",0.544,0.403,0.0552,0.1249,0.2558,-163.29648,834,77,0.822,1999
106,15014,22,6,"INDIANA",200,"BURTON",0.707,0.288,0.063,0.1055,0.1455,-147.54669,811,58,0.834,1999
106,29719,22,7,"INDIANA",200,"PEASE",0.545,-0.002,0.0787,0.0631,-0.286,-207.06705,871,95,0.788,1999
106,29520,22,8,"INDIANA",200,"HOSTETTLER",0.826,0.304,0.0859,0.0726,0.0946,-241.41891,863,105,0.756,1999
106,29914,22,9,"INDIANA",100,"HILL  BARON",-0.203,0.387,0.038,0.0544,-0.2877,-296.51355,861,135,0.709,1999
106,29720,22,10,"INDIANA",100,"CARSON",-0.433,-0.206,0.0587,0.0393,0.0146,-151.43901,797,61,0.827,1999
106,14432,31,1,"IOWA",200,"LEACH  JAME",0.207,-0.644,0.0145,0.0345,-0.4811,-220.47595,852,104,0.772,1999
