"프레임.인덱스","차량.ID","위도","경도","East..TM.좌표.","North..TM.좌표.","차선","차선변경여부"
8177,"127",36.39609506,127.3116205,227955.7172,422041.529,3,0
8178,"127",36.39609506,127.3116205,227955.7166,422041.5292,3,0
8179,"127",36.39609506,127.3116205,227955.7161,422041.5294,3,0
8180,"127",36.39609507,127.3116205,227955.7156,422041.5295,3,0
8181,"127",36.39609506,127.3116204,227955.715,422041.5293,3,0
8182,"127",36.39609506,127.3116204,227955.7144,422041.5291,3,0
8183,"127",36.39609506,127.3116204,227955.7139,422041.5292,3,0
8184,"127",36.39609506,127.3116204,227955.7135,422041.5296,3,0
8185,"127",36.39609507,127.3116204,227955.7129,422041.5299,3,0
8186,"127",36.39609507,127.3116204,227955.7124,422041.5304,3,0
8187,"127",36.39609508,127.3116204,227955.7118,422041.5305,3,0
8188,"127",36.39609507,127.3116204,227955.7114,422041.5309,3,0
8189,"127",36.39609508,127.3116204,227955.711,422041.5308,3,0
8190,"127",36.39609507,127.3116204,227955.7103,422041.5304,3,0
8191,"127",36.39609506,127.3116204,227955.7095,422041.53,3,0
8192,"127",36.39609507,127.3116204,227955.7089,422041.5297,3,0
8193,"127",36.39609507,127.3116204,227955.7086,422041.5301,3,0
8194,"127",36.39609507,127.3116204,227955.7085,422041.5304,3,0
8195,"127",36.39609507,127.3116204,227955.7081,422041.5304,3,0
8196,"127",36.39609507,127.3116204,227955.7075,422041.5303,3,0
8197,"127",36.39609507,127.3116204,227955.7068,422041.5303,3,0
8198,"127",36.39609507,127.3116203,227955.7063,422041.5307,3,0
8199,"127",36.39609508,127.3116203,227955.706,422041.5312,3,0
8200,"127",36.39609508,127.3116203,227955.7058,422041.5317,3,0
8201,"127",36.39609509,127.3116203,227955.7057,422041.5322,3,0
8202,"127",36.39609509,127.3116203,227955.7049,422041.5322,3,0
8203,"127",36.39609508,127.3116203,227955.704,422041.5321,3,0
8204,"127",36.39609509,127.3116203,227955.7031,422041.5321,3,0
8205,"127",36.39609509,127.3116203,227955.7027,422041.5324,3,0
8206,"127",36.39609509,127.3116203,227955.7025,422041.5327,3,0
8207,"127",36.3960951,127.3116203,227955.7019,422041.5326,3,0
8208,"127",36.39609509,127.3116203,227955.7013,422041.5328,3,0
8209,"127",36.3960951,127.3116203,227955.7006,422041.5331,3,0
8210,"127",36.3960951,127.3116203,227955.7004,422041.5338,3,0
8211,"127",36.39609511,127.3116203,227955.7,422041.5342,3,0
8212,"127",36.39609511,127.3116203,227955.6997,422041.5345,3,0
8213,"127",36.39609511,127.3116203,227955.6995,422041.5346,3,0
8214,"127",36.39609511,127.3116203,227955.6989,422041.5345,3,0
8215,"127",36.3960951,127.3116203,227955.6984,422041.5343,3,0
8216,"127",36.39609511,127.3116203,227955.6979,422041.534,3,0
8217,"127",36.3960951,127.3116203,227955.6977,422041.5342,3,0
8218,"127",36.39609511,127.3116202,227955.697,422041.5339,3,0
8219,"127",36.3960951,127.3116202,227955.6964,422041.5336,3,0
8220,"127",36.3960951,127.3116202,227955.6959,422041.5333,3,0
8221,"127",36.3960951,127.3116202,227955.6957,422041.5335,3,0
8222,"127",36.3960951,127.3116202,227955.6955,422041.5338,3,0
8223,"127",36.3960951,127.3116202,227955.6952,422041.534,3,0
8224,"127",36.39609511,127.3116202,227955.6946,422041.5337,3,0
8225,"127",36.3960951,127.3116202,227955.694,422041.5335,3,0
8226,"127",36.3960951,127.3116202,227955.6936,422041.5333,3,0
8227,"127",36.3960951,127.3116202,227955.6934,422041.5334,3,0
8228,"127",36.3960951,127.3116202,227955.6933,422041.5337,3,0
8229,"127",36.3960951,127.3116202,227955.6927,422041.5335,3,0
8230,"127",36.3960951,127.3116202,227955.6922,422041.5335,3,0
8231,"127",36.3960951,127.3116202,227955.6916,422041.5332,3,0
8232,"127",36.3960951,127.3116202,227955.6913,422041.5334,3,0
8233,"127",36.3960951,127.3116202,227955.6909,422041.5336,3,0
8234,"127",36.3960951,127.3116202,227955.6907,422041.5338,3,0
8235,"127",36.39609511,127.3116202,227955.6905,422041.5341,3,0
8236,"127",36.39609511,127.3116202,227955.69,422041.5339,3,0
8237,"127",36.3960951,127.3116202,227955.6896,422041.5338,3,0
8238,"127",36.3960951,127.3116202,227955.6892,422041.5336,3,0
8239,"127",36.3960951,127.3116202,227955.6887,422041.5333,3,0
8240,"127",36.39609509,127.3116201,227955.6882,422041.5329,3,0
8241,"127",36.39609509,127.3116201,227955.6876,422041.5326,3,0
8242,"127",36.39609509,127.3116201,227955.6873,422041.5325,3,0
8243,"127",36.39609509,127.3116201,227955.6871,422041.5326,3,0
8244,"127",36.39609509,127.3116201,227955.6869,422041.5326,3,0
8245,"127",36.39609509,127.3116201,227955.6867,422041.5329,3,0
8246,"127",36.3960951,127.3116201,227955.6865,422041.5331,3,0
8247,"127",36.3960951,127.3116201,227955.686,422041.5328,3,0
8248,"127",36.39609509,127.3116201,227955.6855,422041.5326,3,0
8249,"127",36.39609509,127.3116201,227955.685,422041.5323,3,0
8250,"127",36.39609509,127.3116201,227955.6848,422041.5325,3,0
8251,"127",36.39609509,127.3116201,227955.6845,422041.5327,3,0
8252,"127",36.39609509,127.3116201,227955.6839,422041.5323,3,0
8253,"127",36.39609508,127.3116201,227955.6833,422041.5319,3,0
8254,"127",36.39609508,127.3116201,227955.6827,422041.5315,3,0
8255,"127",36.39609508,127.3116201,227955.6825,422041.5316,3,0
8256,"127",36.39609508,127.3116201,227955.6822,422041.5316,3,0
8257,"127",36.39609508,127.3116201,227955.6815,422041.5313,3,0
8258,"127",36.39609508,127.3116201,227955.681,422041.5311,3,0
8259,"127",36.39609508,127.3116201,227955.6805,422041.5308,3,0
8260,"127",36.39609508,127.3116201,227955.6802,422041.5309,3,0
8261,"127",36.39609508,127.3116201,227955.6799,422041.531,3,0
8262,"127",36.39609508,127.31162,227955.6793,422041.5307,3,0
8263,"127",36.39609507,127.31162,227955.6787,422041.5304,3,0
8264,"127",36.39609507,127.31162,227955.678,422041.53,3,0
8265,"127",36.39609507,127.31162,227955.6777,422041.5301,3,0
8266,"127",36.39609507,127.31162,227955.6774,422041.5303,3,0
8267,"127",36.39609507,127.31162,227955.6772,422041.5305,3,0
8268,"127",36.39609507,127.31162,227955.6766,422041.5302,3,0
8269,"127",36.39609507,127.31162,227955.6761,422041.5299,3,0
8270,"127",36.39609507,127.31162,227955.6756,422041.5295,3,0
8271,"127",36.39609506,127.31162,227955.6754,422041.5295,3,0
8272,"127",36.39609506,127.31162,227955.6749,422041.5292,3,0
8273,"127",36.39609506,127.31162,227955.6746,422041.5289,3,0
8274,"127",36.39609506,127.31162,227955.6743,422041.5288,3,0
8275,"127",36.39609506,127.31162,227955.6742,422041.5291,3,0
8276,"127",36.39609506,127.31162,227955.6742,422041.5293,3,0
8277,"127",36.39609506,127.31162,227955.6741,422041.5295,3,0
8278,"127",36.39609507,127.31162,227955.6737,422041.5292,3,0
8279,"127",36.39609506,127.31162,227955.6735,422041.5292,3,0
8280,"127",36.39609507,127.31162,227955.6729,422041.5289,3,0
8281,"127",36.39609506,127.31162,227955.6727,422041.529,3,0
8282,"127",36.39609506,127.31162,227955.6723,422041.5287,3,0
8283,"127",36.39609506,127.31162,227955.6721,422041.5287,3,0
8284,"127",36.39609506,127.31162,227955.672,422041.5288,3,0
8285,"127",36.39609506,127.31162,227955.6715,422041.5285,3,0
8286,"127",36.39609505,127.3116199,227955.6709,422041.5281,3,0
8287,"127",36.39609505,127.3116199,227955.6702,422041.5277,3,0
8288,"127",36.39609505,127.3116199,227955.67,422041.5277,3,0
8289,"127",36.39609505,127.3116199,227955.6698,422041.5278,3,0
8290,"127",36.39609505,127.3116199,227955.6694,422041.5275,3,0
8291,"127",36.39609504,127.3116199,227955.6689,422041.5272,3,0
8292,"127",36.39609504,127.3116199,227955.6684,422041.5269,3,0
8293,"127",36.39609504,127.3116199,227955.6682,422041.5269,3,0
8294,"127",36.39609504,127.3116199,227955.668,422041.527,3,0
8295,"127",36.39609504,127.3116199,227955.6678,422041.5269,3,0
8296,"127",36.39609504,127.3116199,227955.6672,422041.5265,3,0
8297,"127",36.39609503,127.3116199,227955.6669,422041.5265,3,0
8298,"127",36.39609504,127.3116199,227955.6663,422041.5262,3,0
8299,"127",36.39609503,127.3116199,227955.666,422041.5263,3,0
8300,"127",36.39609503,127.3116199,227955.6655,422041.526,3,0
8301,"127",36.39609504,127.3116199,227955.6653,422041.5262,3,0
8302,"127",36.39609504,127.3116199,227955.6649,422041.5264,3,0
8303,"127",36.39609504,127.3116199,227955.6647,422041.5266,3,0
8304,"127",36.39609504,127.3116199,227955.6641,422041.5263,3,0
8305,"127",36.39609503,127.3116199,227955.6636,422041.5261,3,0
8306,"127",36.39609503,127.3116199,227955.6632,422041.5259,3,0
8307,"127",36.39609503,127.3116199,227955.6631,422041.526,3,0
8308,"127",36.39609503,127.3116199,227955.663,422041.5261,3,0
8309,"127",36.39609504,127.3116199,227955.6625,422041.5259,3,0
8310,"127",36.39609503,127.3116198,227955.6621,422041.5256,3,0
8311,"127",36.39609503,127.3116198,227955.6616,422041.5253,3,0
8312,"127",36.39609503,127.3116198,227955.6616,422041.5255,3,0
8313,"127",36.39609503,127.3116198,227955.6614,422041.5257,3,0
8314,"127",36.39609503,127.3116198,227955.6612,422041.5259,3,0
8315,"127",36.39609503,127.3116198,227955.661,422041.5261,3,0
8316,"127",36.39609504,127.3116198,227955.6605,422041.5259,3,0
8317,"127",36.39609503,127.3116198,227955.6601,422041.5259,3,0
8318,"127",36.39609503,127.3116198,227955.6596,422041.5257,3,0
8319,"127",36.39609503,127.3116198,227955.6595,422041.5261,3,0
8320,"127",36.39609504,127.3116198,227955.6593,422041.5263,3,0
8321,"127",36.39609504,127.3116198,227955.6588,422041.526,3,0
8322,"127",36.39609503,127.3116198,227955.6583,422041.5257,3,0
8323,"127",36.39609503,127.3116198,227955.6578,422041.5254,3,0
8324,"127",36.39609503,127.3116198,227955.6577,422041.5256,3,0
8325,"127",36.39609503,127.3116198,227955.6575,422041.5258,3,0
8326,"127",36.39609503,127.3116198,227955.6574,422041.526,3,0
8327,"127",36.39609504,127.3116198,227955.657,422041.5258,3,0
8328,"127",36.39609503,127.3116198,227955.6566,422041.5255,3,0
8329,"127",36.39609503,127.3116198,227955.6561,422041.5252,3,0
8330,"127",36.39609503,127.3116198,227955.656,422041.5253,3,0
8331,"127",36.39609503,127.3116198,227955.6555,422041.525,3,0
8332,"127",36.39609502,127.3116198,227955.6552,422041.5248,3,0
8333,"127",36.39609502,127.3116198,227955.6548,422041.5246,3,0
8334,"127",36.39609502,127.3116198,227955.6548,422041.5247,3,0
8335,"127",36.39609502,127.3116198,227955.6547,422041.5248,3,0
8336,"127",36.39609502,127.3116198,227955.6542,422041.5245,3,0
8337,"127",36.39609501,127.3116198,227955.6538,422041.5242,3,0
8338,"127",36.39609502,127.3116198,227955.6533,422041.524,3,0
8339,"127",36.39609502,127.3116198,227955.6532,422041.5242,3,0
8340,"127",36.39609502,127.3116198,227955.6528,422041.5239,3,0
8341,"127",36.39609501,127.3116197,227955.6523,422041.5236,3,0
8342,"127",36.39609501,127.3116197,227955.6518,422041.5233,3,0
8343,"127",36.39609501,127.3116197,227955.6516,422041.5233,3,0
8344,"127",36.39609501,127.3116197,227955.6513,422041.5229,3,0
8345,"127",36.396095,127.3116197,227955.6509,422041.5226,3,0
8346,"127",36.396095,127.3116197,227955.6505,422041.5221,3,0
8347,"127",36.396095,127.3116197,227955.6504,422041.5221,3,0
8348,"127",36.396095,127.3116197,227955.6504,422041.522,3,0
8349,"127",36.396095,127.3116197,227955.65,422041.5217,3,0
8350,"127",36.39609499,127.3116197,227955.6496,422041.5213,3,0
8351,"127",36.39609499,127.3116197,227955.6494,422041.5211,3,0
8352,"127",36.39609499,127.3116197,227955.6494,422041.5211,3,0
8353,"127",36.39609499,127.3116197,227955.6494,422041.5213,3,0
8354,"127",36.39609499,127.3116197,227955.6492,422041.5213,3,0
8355,"127",36.39609499,127.3116197,227955.6487,422041.5211,3,0
8356,"127",36.39609498,127.3116197,227955.6482,422041.5209,3,0
8357,"127",36.39609499,127.3116197,227955.6477,422041.5206,3,0
8358,"127",36.39609499,127.3116197,227955.6473,422041.5204,3,0
8359,"127",36.39609498,127.3116197,227955.6468,422041.52,3,0
8360,"127",36.39609498,127.3116197,227955.6464,422041.5197,3,0
8361,"127",36.39609498,127.3116197,227955.6463,422041.5196,3,0
8362,"127",36.39609498,127.3116197,227955.6462,422041.5197,3,0
8363,"127",36.39609498,127.3116197,227955.6457,422041.5194,3,0
8364,"127",36.39609497,127.3116197,227955.6452,422041.5193,3,0
8365,"127",36.39609497,127.3116197,227955.6446,422041.5191,3,0
8366,"127",36.39609497,127.3116197,227955.6444,422041.5192,3,0
8367,"127",36.39609497,127.3116197,227955.6438,422041.519,3,0
8368,"127",36.39609497,127.3116196,227955.6433,422041.5187,3,0
8369,"127",36.39609497,127.3116196,227955.6428,422041.5186,3,0
8370,"127",36.39609497,127.3116196,227955.6427,422041.5188,3,0
8371,"127",36.39609497,127.3116196,227955.6427,422041.519,3,0
8372,"127",36.39609497,127.3116196,227955.6427,422041.5191,3,0
8373,"127",36.39609497,127.3116196,227955.6424,422041.5189,3,0
8374,"127",36.39609497,127.3116196,227955.6422,422041.5187,3,0
8375,"127",36.39609497,127.3116196,227955.642,422041.5184,3,0
8376,"127",36.39609496,127.3116196,227955.6421,422041.5183,3,0
8377,"127",36.39609496,127.3116196,227955.6422,422041.5182,3,0
8378,"127",36.39609496,127.3116196,227955.642,422041.5178,3,0
8379,"127",36.39609495,127.3116196,227955.6416,422041.5174,3,0
8380,"127",36.39609495,127.3116196,227955.6413,422041.517,3,0
8381,"127",36.39609495,127.3116196,227955.6413,422041.5168,3,0
8382,"127",36.39609495,127.3116196,227955.6413,422041.5167,3,0
8383,"127",36.39609495,127.3116196,227955.6411,422041.5162,3,0
8384,"127",36.39609494,127.3116196,227955.6408,422041.5157,3,0
8385,"127",36.39609494,127.3116196,227955.6402,422041.5149,3,0
8386,"127",36.39609493,127.3116196,227955.6399,422041.5143,3,0
8387,"127",36.39609492,127.3116196,227955.6397,422041.5138,3,0
8388,"127",36.39609492,127.3116196,227955.6397,422041.5136,3,0
8389,"127",36.39609492,127.3116196,227955.6397,422041.5134,3,0
8390,"127",36.39609492,127.3116196,227955.6398,422041.5132,3,0
8391,"127",36.39609492,127.3116196,227955.6395,422041.5128,3,0
8392,"127",36.39609491,127.3116196,227955.6393,422041.5124,3,0
8393,"127",36.39609491,127.3116196,227955.639,422041.512,3,0
8394,"127",36.39609491,127.3116196,227955.6388,422041.5117,3,0
8395,"127",36.3960949,127.3116196,227955.6386,422041.5114,3,0
8396,"127",36.3960949,127.3116196,227955.6383,422041.5111,3,0
8397,"127",36.3960949,127.3116196,227955.6384,422041.5111,3,0
8398,"127",36.3960949,127.3116196,227955.6384,422041.5111,3,0
8399,"127",36.3960949,127.3116196,227955.6383,422041.511,3,0
8400,"127",36.3960949,127.3116196,227955.6382,422041.511,3,0
8401,"127",36.3960949,127.3116196,227955.6377,422041.5106,3,0
8402,"127",36.39609489,127.3116196,227955.6373,422041.5102,3,0
8403,"127",36.39609489,127.3116196,227955.6368,422041.5097,3,0
8404,"127",36.39609489,127.3116196,227955.6366,422041.5096,3,0
8405,"127",36.39609489,127.3116196,227955.6361,422041.5091,3,0
8406,"127",36.39609487,127.3116196,227955.6357,422041.5087,3,0
8407,"127",36.39609488,127.3116196,227955.6354,422041.5084,3,0
8408,"127",36.39609488,127.3116196,227955.6354,422041.5084,3,0
8409,"127",36.39609487,127.3116196,227955.6354,422041.5083,3,0
8410,"127",36.39609487,127.3116196,227955.635,422041.5076,3,0
8411,"127",36.39609486,127.3116195,227955.6346,422041.5069,3,0
8412,"127",36.39609486,127.3116195,227955.6343,422041.5062,3,0
8413,"127",36.39609485,127.3116195,227955.6343,422041.5057,3,0
8414,"127",36.39609485,127.3116195,227955.6339,422041.505,3,0
8415,"127",36.39609484,127.3116195,227955.6336,422041.5041,3,0
8416,"127",36.39609483,127.3116195,227955.6333,422041.5033,3,0
8417,"127",36.39609483,127.3116195,227955.6333,422041.5029,3,0
8418,"127",36.39609482,127.3116195,227955.6331,422041.5023,3,0
8419,"127",36.39609481,127.3116195,227955.6327,422041.5016,3,0
8420,"127",36.39609481,127.3116195,227955.6323,422041.501,3,0
8421,"127",36.39609481,127.3116195,227955.6323,422041.5006,3,0
8422,"127",36.3960948,127.3116195,227955.6323,422041.5002,3,0
8423,"127",36.3960948,127.3116195,227955.6319,422041.4996,3,0
8424,"127",36.39609479,127.3116195,227955.6314,422041.4988,3,0
8425,"127",36.39609478,127.3116195,227955.631,422041.4982,3,0
8426,"127",36.39609478,127.3116195,227955.6309,422041.4977,3,0
8427,"127",36.39609478,127.3116195,227955.6309,422041.4974,3,0
8428,"127",36.39609477,127.3116195,227955.6305,422041.4968,3,0
8429,"127",36.39609476,127.3116195,227955.6301,422041.4961,3,0
8430,"127",36.39609476,127.3116195,227955.6296,422041.4954,3,0
8431,"127",36.39609475,127.3116195,227955.6295,422041.4949,3,0
8432,"127",36.39609475,127.3116195,227955.629,422041.4942,3,0
8433,"127",36.39609474,127.3116195,227955.6287,422041.4935,3,0
8434,"127",36.39609474,127.3116195,227955.6283,422041.4929,3,0
8435,"127",36.39609473,127.3116195,227955.6283,422041.4927,3,0
8436,"127",36.39609473,127.3116195,227955.6283,422041.4924,3,0
8437,"127",36.39609473,127.3116195,227955.6281,422041.4918,3,0
8438,"127",36.39609472,127.3116195,227955.6279,422041.4913,3,0
8439,"127",36.39609472,127.3116195,227955.6277,422041.4907,3,0
8440,"127",36.39609471,127.3116195,227955.6278,422041.4905,3,0
8441,"127",36.39609471,127.3116195,227955.6275,422041.49,3,0
8442,"127",36.3960947,127.3116195,227955.6273,422041.4895,3,0
8443,"127",36.3960947,127.3116195,227955.6271,422041.4891,3,0
8444,"127",36.3960947,127.3116195,227955.6273,422041.4889,3,0
8445,"127",36.3960947,127.3116195,227955.6274,422041.4887,3,0
8446,"127",36.3960947,127.3116195,227955.6274,422041.4884,3,0
8447,"127",36.39609469,127.3116195,227955.627,422041.4878,3,0
8448,"127",36.39609468,127.3116195,227955.6266,422041.4873,3,0
8449,"127",36.39609468,127.3116195,227955.6263,422041.4867,3,0
8450,"127",36.39609468,127.3116195,227955.6263,422041.4865,3,0
8451,"127",36.39609468,127.3116195,227955.6259,422041.486,3,0
8452,"127",36.39609467,127.3116194,227955.6255,422041.4854,3,0
8453,"127",36.39609466,127.3116194,227955.6251,422041.4848,3,0
8454,"127",36.39609466,127.3116194,227955.625,422041.4846,3,0
8455,"127",36.39609466,127.3116194,227955.6249,422041.4842,3,0
8456,"127",36.39609465,127.3116194,227955.6245,422041.4836,3,0
8457,"127",36.39609465,127.3116194,227955.6241,422041.4831,3,0
8458,"127",36.39609464,127.3116194,227955.6236,422041.4826,3,0
8459,"127",36.39609464,127.3116194,227955.6234,422041.4823,3,0
8460,"127",36.39609464,127.3116194,227955.6232,422041.4821,3,0
8461,"127",36.39609464,127.3116194,227955.6227,422041.4816,3,0
8462,"127",36.39609463,127.3116194,227955.6223,422041.481,3,0
8463,"127",36.39609462,127.3116194,227955.6218,422041.4806,3,0
8464,"127",36.39609462,127.3116194,227955.6216,422041.4804,3,0
8465,"127",36.39609462,127.3116194,227955.6215,422041.4802,3,0
8466,"127",36.39609462,127.3116194,227955.6213,422041.48,3,0
8467,"127",36.39609462,127.3116194,227955.6212,422041.4798,3,0
8468,"127",36.39609462,127.3116194,227955.6207,422041.4792,3,0
8469,"127",36.3960946,127.3116194,227955.6202,422041.4785,3,0
8470,"127",36.3960946,127.3116194,227955.6197,422041.4779,3,0
8471,"127",36.3960946,127.3116194,227955.6196,422041.4775,3,0
8472,"127",36.39609459,127.3116194,227955.6192,422041.4769,3,0
8473,"127",36.39609458,127.3116194,227955.6187,422041.476,3,0
8474,"127",36.39609458,127.3116194,227955.6182,422041.4753,3,0
8475,"127",36.39609457,127.3116194,227955.6182,422041.4749,3,0
8476,"127",36.39609457,127.3116194,227955.6182,422041.4745,3,0
8477,"127",36.39609457,127.3116194,227955.6183,422041.474,3,0
8478,"127",36.39609456,127.3116194,227955.618,422041.4733,3,0
8479,"127",36.39609455,127.3116194,227955.6177,422041.4725,3,0
8480,"127",36.39609455,127.3116194,227955.6174,422041.4718,3,0
8481,"127",36.39609454,127.3116194,227955.6174,422041.4713,3,0
8482,"127",36.39609454,127.3116194,227955.6172,422041.4707,3,0
8483,"127",36.39609453,127.3116193,227955.6171,422041.47,3,0
8484,"127",36.39609452,127.3116193,227955.6166,422041.4691,3,0
8485,"127",36.39609451,127.3116193,227955.6162,422041.4683,3,0
8486,"127",36.39609451,127.3116193,227955.6159,422041.4675,3,0
8487,"127",36.3960945,127.3116193,227955.616,422041.4671,3,0
8488,"127",36.3960945,127.3116193,227955.616,422041.4666,3,0
8489,"127",36.3960945,127.3116193,227955.6157,422041.4659,3,0
8490,"127",36.39609448,127.3116193,227955.6154,422041.4652,3,0
8491,"127",36.39609448,127.3116193,227955.6151,422041.4645,3,0
8492,"127",36.39609448,127.3116193,227955.6153,422041.4641,3,0
8493,"127",36.39609447,127.3116193,227955.6154,422041.4638,3,0
8494,"127",36.39609447,127.3116193,227955.6152,422041.4633,3,0
8495,"127",36.39609446,127.3116193,227955.6148,422041.4628,3,0
8496,"127",36.39609446,127.3116193,227955.6145,422041.4624,3,0
8497,"127",36.39609446,127.3116193,227955.6145,422041.4622,3,0
8498,"127",36.39609446,127.3116193,227955.6144,422041.4621,3,0
8499,"127",36.39609446,127.3116193,227955.6144,422041.462,3,0
8500,"127",36.39609446,127.3116193,227955.6144,422041.4619,3,0
8501,"127",36.39609446,127.3116193,227955.6145,422041.4619,3,0
8502,"127",36.39609446,127.3116193,227955.6142,422041.4614,3,0
8503,"127",36.39609445,127.3116193,227955.6139,422041.4609,3,0
8504,"127",36.39609444,127.3116193,227955.6135,422041.4604,3,0
8505,"127",36.39609444,127.3116193,227955.6135,422041.4603,3,0
8506,"127",36.39609444,127.3116193,227955.6131,422041.4597,3,0
8507,"127",36.39609443,127.3116193,227955.6128,422041.4591,3,0
8508,"127",36.39609443,127.3116193,227955.6125,422041.4584,3,0
8509,"127",36.39609442,127.3116193,227955.6126,422041.4581,3,0
8510,"127",36.39609442,127.3116193,227955.6127,422041.4577,3,0
8511,"127",36.39609442,127.3116193,227955.6123,422041.4572,3,0
8512,"127",36.39609441,127.3116193,227955.612,422041.4565,3,0
8513,"127",36.3960944,127.3116193,227955.6116,422041.4558,3,0
8514,"127",36.3960944,127.3116193,227955.6116,422041.4554,3,0
8515,"127",36.39609439,127.3116193,227955.6115,422041.4548,3,0
8516,"127",36.39609439,127.3116193,227955.6115,422041.4543,3,0
8517,"127",36.39609438,127.3116193,227955.6113,422041.4537,3,0
8518,"127",36.39609438,127.3116193,227955.6108,422041.4529,3,0
8519,"127",36.39609437,127.3116193,227955.6104,422041.452,3,0
8520,"127",36.39609436,127.3116193,227955.6101,422041.4513,3,0
8521,"127",36.39609436,127.3116193,227955.6101,422041.4506,3,0
8522,"127",36.39609435,127.3116193,227955.6101,422041.4501,3,0
8523,"127",36.39609435,127.3116193,227955.6097,422041.4492,3,0
8524,"127",36.39609433,127.3116193,227955.6094,422041.4485,3,0
8525,"127",36.39609433,127.3116193,227955.6092,422041.4479,3,0
8526,"127",36.39609433,127.3116193,227955.6095,422041.4475,3,0
8527,"127",36.39609432,127.3116193,227955.6093,422041.4468,3,0
8528,"127",36.39609431,127.3116193,227955.6091,422041.4461,3,0
8529,"127",36.39609431,127.3116193,227955.6088,422041.4454,3,0
8530,"127",36.39609431,127.3116193,227955.6089,422041.4451,3,0
8531,"127",36.3960943,127.3116193,227955.6092,422041.445,3,0
8532,"127",36.3960943,127.3116193,227955.6096,422041.4448,3,0
8533,"127",36.3960943,127.3116193,227955.6099,422041.4445,3,0
8534,"127",36.3960943,127.3116193,227955.6101,422041.4441,3,0
8535,"127",36.39609429,127.3116193,227955.6098,422041.4433,3,0
8536,"127",36.39609428,127.3116193,227955.6095,422041.4426,3,0
8537,"127",36.39609428,127.3116193,227955.6093,422041.442,3,0
8538,"127",36.39609428,127.3116193,227955.6092,422041.4415,3,0
8539,"127",36.39609427,127.3116193,227955.6089,422041.4409,3,0
8540,"127",36.39609426,127.3116193,227955.6086,422041.4403,3,0
8541,"127",36.39609426,127.3116193,227955.6086,422041.4397,3,0
8542,"127",36.39609425,127.3116193,227955.6088,422041.4393,3,0
8543,"127",36.39609425,127.3116193,227955.6089,422041.4389,3,0
8544,"127",36.39609425,127.3116193,227955.6087,422041.4382,3,0
8545,"127",36.39609424,127.3116192,227955.6085,422041.4376,3,0
8546,"127",36.39609423,127.3116193,227955.6082,422041.4369,3,0
8547,"127",36.39609423,127.3116193,227955.6083,422041.4365,3,0
8548,"127",36.39609423,127.3116193,227955.6083,422041.4361,3,0
8549,"127",36.39609422,127.3116192,227955.6084,422041.4356,3,0
8550,"127",36.39609422,127.3116193,227955.6081,422041.4349,3,0
8551,"127",36.39609421,127.3116192,227955.608,422041.4343,3,0
8552,"127",36.3960942,127.3116192,227955.6078,422041.4338,3,0
8553,"127",36.3960942,127.3116192,227955.6081,422041.4337,3,0
8554,"127",36.3960942,127.3116193,227955.6084,422041.4335,3,0
8555,"127",36.3960942,127.3116193,227955.6087,422041.4335,3,0
8556,"127",36.3960942,127.3116193,227955.6087,422041.433,3,0
8557,"127",36.39609419,127.3116192,227955.6085,422041.4325,3,0
8558,"127",36.39609419,127.3116192,227955.6082,422041.432,3,0
8559,"127",36.39609419,127.3116192,227955.6081,422041.4318,3,0
8560,"127",36.39609418,127.3116192,227955.6076,422041.4313,3,0
8561,"127",36.39609417,127.3116192,227955.6071,422041.4308,3,0
8562,"127",36.39609417,127.3116192,227955.6066,422041.4305,3,0
8563,"127",36.39609417,127.3116192,227955.6065,422041.4304,3,0
8564,"127",36.39609417,127.3116192,227955.6065,422041.4303,3,0
8565,"127",36.39609417,127.3116192,227955.6064,422041.4301,3,0
8566,"127",36.39609417,127.3116192,227955.6064,422041.43,3,0
8567,"127",36.39609417,127.3116192,227955.606,422041.4295,3,0
8568,"127",36.39609416,127.3116192,227955.6057,422041.4291,3,0
8569,"127",36.39609416,127.3116192,227955.6053,422041.4286,3,0
8570,"127",36.39609416,127.3116192,227955.6054,422041.4283,3,0
8571,"127",36.39609415,127.3116192,227955.6049,422041.4277,3,0
8572,"127",36.39609414,127.3116192,227955.6044,422041.4272,3,0
8573,"127",36.39609414,127.3116192,227955.6039,422041.4267,3,0
8574,"127",36.39609414,127.3116192,227955.6038,422041.4264,3,0
8575,"127",36.39609413,127.3116192,227955.6036,422041.4262,3,0
8576,"127",36.39609413,127.3116192,227955.6031,422041.4256,3,0
8577,"127",36.39609412,127.3116192,227955.6025,422041.4252,3,0
8578,"127",36.39609412,127.3116192,227955.6021,422041.4247,3,0
8579,"127",36.39609412,127.3116192,227955.6022,422041.4246,3,0
8580,"127",36.39609412,127.3116192,227955.6024,422041.4246,3,0
8581,"127",36.39609412,127.3116192,227955.6026,422041.4247,3,0
8582,"127",36.39609412,127.3116192,227955.6025,422041.4244,3,0
8583,"127",36.39609411,127.3116192,227955.6022,422041.424,3,0
8584,"127",36.39609411,127.3116192,227955.6021,422041.4237,3,0
8585,"127",36.39609411,127.3116192,227955.6023,422041.4237,3,0
8586,"127",36.39609411,127.3116192,227955.6025,422041.4235,3,0
8587,"127",36.39609411,127.3116192,227955.6027,422041.4232,3,0
8588,"127",36.39609411,127.3116192,227955.6028,422041.4229,3,0
8589,"127",36.3960941,127.3116192,227955.6027,422041.4224,3,0
